date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2014-01-01,6.8,1.3,14.7,0.0,,273.0,19.3,,,
2014-01-02,7.5,,14.4,,,,,,,
2014-01-03,10.4,,,0.0,,,,,,
2014-01-04,10.6,3.5,18.8,0.0,,197.0,9.5,,,
2014-01-05,11.7,8.9,20.0,0.0,,,9.2,,,
2014-01-06,10.0,,19.6,0.0,,,,,,
2014-01-07,9.7,4.3,18.2,0.0,,,13.2,,,
2014-01-08,9.5,,17.5,0.0,,,,,,
2014-01-09,9.9,7.9,17.1,0.0,,213.0,10.7,,,
2014-01-10,10.7,6.8,17.6,0.0,,,8.3,,,
2014-01-11,12.0,7.8,18.8,0.0,,,7.4,,,
2014-01-12,12.1,10.1,18.3,0.0,,,,,,
2014-01-13,11.0,4.8,17.8,0.0,,,,,,
2014-01-14,11.2,,15.4,0.0,,,,,,
2014-01-15,10.5,5.8,17.3,0.8,,328.0,17.2,,,
2014-01-16,9.3,2.9,17.4,0.0,,,9.9,,,
2014-01-17,9.9,3.8,17.8,,,,8.4,,,
2014-01-18,14.9,,,0.0,,,,,,
2014-01-19,15.6,10.8,17.8,0.0,,225.0,32.3,,,
2014-01-20,12.6,8.8,15.8,0.0,,242.0,38.9,,,
2014-01-21,9.8,,,0.0,,,,,,
2014-01-22,7.7,0.5,16.1,0.0,,,,,,
2014-01-23,8.9,1.7,17.0,0.0,,,,,,
2014-01-24,11.1,,18.3,0.0,,,,,,
2014-01-25,8.9,5.8,14.8,0.0,,290.0,23.4,,,
2014-01-26,11.7,7.4,21.2,0.0,,296.0,21.6,,,
2014-01-27,13.1,6.9,18.4,0.0,,,14.8,,,
2014-01-28,11.7,8.8,15.8,0.0,,256.0,23.5,,,
2014-01-29,10.4,5.2,17.8,0.0,,211.0,11.8,,,
2014-01-30,17.0,8.5,23.0,0.0,,,,,,
2014-01-31,12.6,12.5,14.1,0.3,,,15.1,,,
2014-02-01,10.2,8.8,12.8,3.3,,344.0,18.5,,,
2014-02-02,10.7,6.5,17.8,0.0,,296.0,27.8,,,
2014-02-03,9.9,2.8,15.8,0.0,,193.0,12.7,,,
2014-02-04,11.1,7.4,17.0,0.0,,210.0,15.2,,,
2014-02-05,9.3,2.8,16.0,0.8,,,,,,
2014-02-06,13.5,6.8,21.8,0.0,,263.0,11.9,,,
2014-02-07,15.5,5.9,,0.0,,,,,,
2014-02-08,13.1,10.8,19.1,0.0,,66.0,16.4,,,
2014-02-09,12.6,9.8,20.9,0.0,,230.0,14.3,,,
2014-02-10,16.1,9.7,24.2,0.0,,,12.4,,,
2014-02-11,10.2,7.8,13.8,0.5,,252.0,27.3,,,
2014-02-12,10.2,3.4,18.6,1.0,,278.0,18.1,,,
2014-02-13,10.8,7.3,18.8,0.0,,,8.5,,,
2014-02-14,15.6,5.5,22.2,0.0,,,,,,
2014-02-15,17.1,7.5,25.2,0.0,,231.0,10.5,,,
2014-02-16,15.6,6.7,27.6,0.0,,171.0,9.4,,,
2014-02-17,16.4,6.8,27.8,0.0,,153.0,17.5,,,
2014-02-18,19.2,11.8,25.8,0.0,,183.0,16.3,,,
2014-02-19,15.8,11.8,20.8,0.0,,40.0,18.0,,,
2014-02-20,11.4,11.6,16.5,0.0,,22.0,41.2,,,
2014-02-21,11.6,4.7,20.0,0.0,,273.0,21.5,,,
2014-02-22,12.4,5.8,20.8,,,,,,,
2014-02-23,11.0,,17.9,3.3,,,,,,
2014-02-24,10.7,3.6,18.5,0.0,,164.0,11.9,,,
2014-02-25,11.1,5.3,20.2,0.0,,,9.3,,,
2014-02-26,11.1,,19.4,,,,,,,
2014-02-27,10.9,7.8,14.8,5.6,,41.0,13.7,,,
2014-02-28,9.9,7.4,18.3,2.0,,33.0,21.6,,,
2014-03-01,11.6,8.4,19.1,0.0,,,,,,
2014-03-02,14.4,10.8,19.8,0.5,,273.0,24.1,,,
2014-03-03,14.4,6.8,19.8,0.0,,258.0,22.3,,,
2014-03-04,11.7,6.8,16.8,0.0,,270.0,25.9,,,
2014-03-05,11.4,5.8,16.8,0.8,,260.0,20.4,,,
2014-03-06,10.5,7.6,18.5,0.0,,,,,,
2014-03-07,10.5,4.8,15.8,0.0,,,11.6,,,
2014-03-08,11.2,8.5,20.0,0.0,,,,,,
2014-03-09,10.9,9.7,18.2,,,,16.1,,,
2014-03-10,10.4,6.4,19.3,0.0,,,16.5,,,
2014-03-11,11.0,8.8,19.3,,,,10.9,,,
2014-03-12,11.9,7.8,15.8,0.0,,79.0,30.5,,,
2014-03-13,12.9,11.9,16.4,6.6,,103.0,41.1,,,
2014-03-14,13.3,11.1,18.9,6.4,,200.0,12.8,,,
2014-03-15,12.2,8.8,16.8,10.4,,,13.8,,,
2014-03-16,13.5,9.8,17.8,0.0,,353.0,13.3,,,
2014-03-17,14.0,7.8,20.8,0.0,,174.0,10.7,,,
2014-03-18,15.3,8.8,22.8,0.0,,162.0,7.5,,,
2014-03-19,16.2,11.4,25.1,0.0,,146.0,13.2,,,
2014-03-20,15.6,,24.6,0.0,,,,,,
2014-03-21,15.5,13.8,24.9,0.0,,,16.4,,,
2014-03-22,15.6,12.8,18.8,,,94.0,23.9,,,
2014-03-23,16.8,12.8,21.8,,,,10.6,,,
2014-03-24,14.9,12.3,22.4,0.0,,54.0,24.2,,,
2014-03-25,14.9,11.2,24.3,0.0,,250.0,18.1,,,
2014-03-26,16.6,,,0.0,,,,,,
2014-03-27,13.1,6.1,20.2,0.0,,,,,,
2014-03-28,13.6,5.8,17.8,0.0,,66.0,15.7,,,
2014-03-29,14.2,8.7,23.2,0.0,,,,,,
2014-03-30,14.6,12.8,17.8,0.0,,75.0,29.9,,,
2014-03-31,12.8,10.8,15.8,1.3,,25.0,13.9,,,
2014-04-01,14.6,7.8,21.8,0.0,,,9.3,,,
2014-04-02,16.9,12.8,26.9,,,157.0,15.8,,,
2014-04-03,23.4,11.8,32.8,0.0,,189.0,29.1,,,
2014-04-04,17.9,11.9,22.9,,,,,,,
2014-04-05,18.2,11.8,25.8,0.0,,,,,,
2014-04-06,16.7,11.9,23.9,0.0,,352.0,19.7,,,
2014-04-07,16.1,10.3,25.3,,,,,,,
2014-04-08,16.4,8.8,22.8,,,,10.0,,,
2014-04-09,22.2,15.7,30.0,0.0,,199.0,9.4,,,
2014-04-10,17.4,11.8,22.8,0.0,,,16.9,,,
2014-04-11,17.0,10.8,23.8,0.0,,78.0,17.2,,,
2014-04-12,18.0,15.3,30.2,0.0,,,,,,
2014-04-13,18.4,14.8,24.8,0.0,,,,,,
2014-04-14,16.3,14.6,25.3,0.0,,78.0,21.0,,,
2014-04-15,18.2,11.2,26.5,0.0,,,14.2,,,
2014-04-16,16.9,,28.5,0.0,,,,,,
2014-04-17,14.1,10.5,28.3,0.0,,,14.7,,,
2014-04-18,16.6,9.6,25.9,0.0,,164.0,10.4,,,
2014-04-19,20.3,8.6,30.1,0.0,,247.0,15.8,,,
2014-04-20,27.5,19.1,36.7,0.0,,,16.0,,,
2014-04-21,19.9,18.3,28.0,0.0,,70.0,18.3,,,
2014-04-22,17.7,15.8,20.8,0.0,,67.0,26.1,,,
2014-04-23,20.0,13.8,28.4,2.0,,,,,,
2014-04-24,19.2,15.8,29.5,0.0,,,9.3,,,
2014-04-25,23.1,12.9,30.9,0.0,,,,,,
2014-04-26,17.2,15.8,23.4,0.0,,337.0,16.6,,,
2014-04-27,20.4,,29.6,0.0,,,,,,
2014-04-28,18.0,14.9,29.0,0.0,,79.0,13.6,,,
2014-04-29,20.0,12.8,32.1,0.0,,,10.3,,,
2014-04-30,21.4,14.1,33.2,0.0,,,,,,
2014-05-01,19.2,17.8,21.8,0.0,,58.0,26.0,,,
2014-05-02,18.9,15.6,29.8,0.0,,,15.8,,,
2014-05-03,17.9,15.2,26.7,1.0,,36.0,13.9,,,
2014-05-04,17.4,14.7,26.8,0.0,,334.0,14.6,,,
2014-05-05,18.1,11.2,27.6,0.0,,73.0,11.3,,,
2014-05-06,18.2,13.6,30.0,0.0,,,,,,
2014-05-07,22.1,13.8,32.1,0.0,,154.0,15.5,,,
2014-05-08,20.1,17.4,34.2,0.0,,,,,,
2014-05-09,19.5,,32.2,0.0,,,,,,
2014-05-10,21.4,15.0,25.8,0.0,,,8.7,,,
2014-05-11,23.3,15.2,33.6,0.0,,,13.7,,,
2014-05-12,25.9,19.3,25.8,0.0,,113.0,16.5,,,
2014-05-13,27.5,18.7,40.2,0.0,,,15.6,,,
2014-05-14,20.0,,28.7,0.0,,,,,,
2014-05-15,18.9,13.2,,0.0,,,,,,
2014-05-16,17.1,14.3,28.2,0.0,,74.0,15.7,,,
2014-05-17,18.7,13.8,24.8,0.0,,89.0,28.9,,,
2014-05-18,18.7,16.8,21.8,0.0,,64.0,25.1,,,
2014-05-19,21.8,17.5,30.9,0.0,,,,,,
2014-05-20,21.6,19.2,23.8,0.0,,88.0,20.2,,,
2014-05-21,23.1,20.6,35.9,0.0,,,,,,
2014-05-22,24.0,19.9,37.4,0.0,,,,,,
2014-05-23,20.9,,28.2,0.0,,,,,,
2014-05-24,20.2,18.5,30.5,0.0,,,,,,
2014-05-25,21.9,17.8,35.8,0.0,,28.0,22.2,,,
2014-05-26,21.1,19.7,33.3,0.0,,80.0,19.9,,,
2014-05-27,19.8,18.3,34.8,0.0,,,,,,
2014-05-28,20.2,,31.3,0.0,,,,,,
2014-05-29,20.5,16.3,29.0,3.8,,,,,,
2014-05-30,21.9,17.8,26.8,0.0,,93.0,16.0,,,
2014-05-31,22.6,18.8,32.9,0.0,,118.0,18.7,,,
2014-06-01,21.4,19.9,30.9,0.0,,47.0,36.7,,,
2014-06-02,20.0,18.2,29.9,0.0,,58.0,35.6,,,
2014-06-03,20.3,,28.4,7.1,,,,,,
2014-06-04,21.2,14.7,30.0,0.0,,,,,,
2014-06-05,24.0,18.8,35.0,0.0,,199.0,12.7,,,
2014-06-06,27.6,18.6,,0.0,,,,,,
2014-06-07,26.4,22.6,39.1,0.0,,,,,,
2014-06-08,24.7,24.6,37.6,0.0,,,16.1,,,
2014-06-09,24.2,19.5,35.9,0.0,,,,,,
2014-06-10,22.7,19.5,34.0,0.0,,59.0,13.8,,,
2014-06-11,22.7,19.8,34.1,0.0,,,,,,
2014-06-12,23.2,19.9,,0.0,,,,,,
2014-06-13,24.1,,,0.0,,,,,,
2014-06-14,26.5,19.5,35.4,0.0,,,8.1,,,
2014-06-15,28.2,20.8,36.5,0.0,,142.0,15.4,,,
2014-06-16,25.0,22.6,34.1,0.0,,45.0,25.3,,,
2014-06-17,22.4,22.4,33.3,0.0,,,,,,
2014-06-18,22.9,19.8,35.1,0.0,,,16.4,,,
2014-06-19,23.0,20.9,37.3,0.0,,,11.9,,,
2014-06-20,23.1,21.8,38.6,0.0,,94.0,18.9,,,
2014-06-21,23.6,19.8,27.8,0.0,,,,,,
2014-06-22,23.7,18.8,27.8,0.0,,,,,,
2014-06-23,25.1,18.8,31.8,,,,,,,
2014-06-24,27.9,22.7,42.8,0.0,,,,,,
2014-06-25,27.6,,40.1,0.0,,,,,,
2014-06-26,24.1,22.8,37.6,0.0,,43.0,30.9,,,
2014-06-27,23.8,,36.2,0.0,,,,,,
2014-06-28,26.8,22.8,37.0,0.0,,250.0,13.2,,,
2014-06-29,30.3,25.7,41.1,0.0,,164.0,15.6,,,
2014-06-30,25.6,23.8,36.1,0.0,,54.0,31.9,,,
2014-07-01,23.4,21.3,35.4,0.0,,70.0,21.8,,,
2014-07-02,24.2,16.8,30.8,0.0,,66.0,15.3,,,
2014-07-03,25.6,20.8,31.8,0.0,,53.0,19.5,,,
2014-07-04,27.9,23.0,44.1,0.0,,,14.3,,,
2014-07-05,25.5,25.2,41.4,0.0,,,,,,
2014-07-06,25.8,23.8,41.4,0.0,,68.0,17.7,,,
2014-07-07,28.5,26.4,44.4,0.0,,100.0,13.2,,,
2014-07-08,26.9,26.5,41.1,0.0,,81.0,18.1,,,
2014-07-09,25.1,22.9,37.5,0.0,,64.0,20.8,,,
2014-07-10,24.1,21.9,35.4,0.0,,,,,,
2014-07-11,24.9,21.6,34.6,0.0,,,,,,
2014-07-12,24.1,,,0.0,,,,,,
2014-07-13,24.9,23.4,38.2,0.0,,57.0,17.1,,,
2014-07-14,25.4,21.9,40.7,0.0,,69.0,17.5,,,
2014-07-15,25.9,23.6,38.0,0.0,,,15.1,,,
2014-07-16,25.6,22.9,36.7,,,51.0,13.7,,,
2014-07-17,26.0,21.8,37.4,0.0,,,,,,
2014-07-18,26.1,22.8,38.0,0.0,,,12.3,,,
2014-07-19,28.3,21.8,38.2,0.0,,,,,,
2014-07-20,30.7,23.3,42.4,0.0,,150.0,15.5,,,
2014-07-21,28.5,26.8,40.1,0.0,,94.0,22.5,,,
2014-07-22,26.5,,,0.0,,,,,,
2014-07-23,25.8,,38.0,0.0,,,,,,
2014-07-24,27.6,23.5,40.3,0.0,,,,,,
2014-07-25,30.4,23.8,44.7,0.0,,118.0,18.4,,,
2014-07-26,32.0,29.4,46.5,0.0,,,,,,
2014-07-27,28.0,26.5,40.0,0.0,,,,,,
2014-07-28,27.2,23.6,38.2,0.0,,,17.6,,,
2014-07-29,29.5,23.6,43.2,0.0,,,,,,
2014-07-30,25.6,,37.0,0.0,,,,,,
2014-07-31,25.6,22.4,38.0,0.0,,,15.1,,,
2014-08-01,29.0,21.6,38.6,0.0,,,,,,
2014-08-02,30.9,24.4,41.3,0.0,,119.0,19.3,,,
2014-08-03,30.1,25.7,44.3,0.0,,63.0,20.8,,,
2014-08-04,27.6,25.6,,0.0,,,,,,
2014-08-05,27.4,25.9,41.4,0.0,,68.0,13.9,,,
2014-08-06,26.7,24.7,38.5,0.0,,59.0,21.1,,,
2014-08-07,25.9,24.3,37.2,0.0,,63.0,21.0,,,
2014-08-08,24.6,23.2,37.2,0.0,,71.0,10.7,,,
2014-08-09,24.9,20.8,39.1,0.0,,,12.7,,,
2014-08-10,27.4,23.2,41.0,0.0,,218.0,12.7,,,
2014-08-11,30.4,23.2,41.0,0.0,,,,,,
2014-08-12,30.5,25.9,42.4,0.0,,,11.5,,,
2014-08-13,33.9,25.3,40.0,0.0,,,14.3,,,
2014-08-14,28.2,,,0.0,,,,,,
2014-08-15,26.4,,39.2,0.0,,,,,,
2014-08-16,26.2,21.8,30.8,0.0,,81.0,24.0,,,
2014-08-17,24.9,23.9,37.1,0.0,,60.0,25.2,,,
2014-08-18,25.9,,37.5,0.0,,,,,,
2014-08-19,29.1,22.8,37.0,0.0,,,11.9,,,
2014-08-20,30.7,25.6,42.9,0.0,,102.0,11.3,,,
2014-08-21,27.7,25.9,39.3,0.0,,,,,,
2014-08-22,26.9,,,0.0,,,,,,
2014-08-23,29.1,23.8,36.8,0.0,,75.0,16.8,,,
2014-08-24,26.6,,39.4,,,,,,,
2014-08-25,26.3,,38.6,,,,,,,
2014-08-26,27.1,23.6,39.1,0.0,,,,,,
2014-08-27,27.8,23.9,43.1,0.0,,,,,,
2014-08-28,27.2,,,0.0,,,,,,
2014-08-29,27.6,22.7,39.1,0.0,,,13.5,,,
2014-08-30,29.0,23.3,30.8,0.0,,,9.7,,,
2014-08-31,30.9,23.6,,0.0,,,,,,
2014-09-01,28.0,24.8,39.1,0.0,,,15.7,,,
2014-09-02,27.9,23.6,37.1,0.0,,,10.3,,,
2014-09-03,25.9,22.5,,0.0,,,,,,
2014-09-04,29.5,22.8,39.7,0.0,,116.0,15.5,,,
2014-09-05,27.5,22.8,37.6,0.0,,75.0,13.9,,,
2014-09-06,26.4,,36.1,0.0,,,,,,
2014-09-07,26.5,23.6,37.1,0.3,,,12.4,,,
2014-09-08,26.3,,35.1,0.0,,,,,,
2014-09-09,25.5,21.7,35.1,1.0,,89.0,13.3,,,
2014-09-10,26.4,,,0.0,,,,,,
2014-09-11,26.1,22.7,38.6,0.0,,,,,,
2014-09-12,28.1,22.8,38.3,0.0,,,,,,
2014-09-13,25.0,,36.1,0.0,,,,,,
2014-09-14,28.4,23.8,36.2,0.0,,,,,,
2014-09-15,30.0,22.9,40.7,0.0,,,13.6,,,
2014-09-16,33.5,29.4,,0.0,,,,,,
2014-09-17,29.1,27.7,40.9,0.0,,,13.9,,,
2014-09-18,29.0,23.8,36.8,0.0,,104.0,11.9,,,
2014-09-19,31.3,24.8,43.1,0.0,,,,,,
2014-09-20,35.0,27.4,42.1,0.0,,,9.7,,,
2014-09-21,31.6,27.1,41.4,0.0,,,12.5,,,
2014-09-22,31.6,24.2,42.1,0.0,,,9.6,,,
2014-09-23,30.4,26.0,37.2,0.0,,,,,,
2014-09-24,28.1,23.5,36.2,0.0,,98.0,12.6,,,
2014-09-25,28.4,23.9,29.9,0.0,,,12.5,,,
2014-09-26,23.7,21.6,30.1,2.8,,,,,,
2014-09-27,23.0,19.6,,0.0,,,,,,
2014-09-28,22.7,18.8,26.8,0.0,,64.0,16.6,,,
2014-09-29,22.2,18.9,31.4,0.0,,,11.0,,,
2014-09-30,22.2,19.4,31.3,0.0,,82.0,11.6,,,
2014-10-01,23.0,17.9,32.3,0.0,,,8.4,,,
2014-10-02,25.2,20.6,,0.0,,,,,,
2014-10-03,24.7,20.2,33.7,0.0,,,,,,
2014-10-04,22.3,20.8,27.8,4.1,,63.0,22.0,,,
2014-10-05,23.1,17.8,28.2,4.3,,10.0,23.3,,,
2014-10-06,22.0,16.7,28.5,0.8,,,,,,
2014-10-07,24.0,16.0,,0.0,,,,,,
2014-10-08,26.5,18.8,31.8,0.0,,221.0,12.2,,,
2014-10-09,26.3,17.7,35.1,0.0,,172.0,12.1,,,
2014-10-10,28.0,17.5,35.6,0.0,,,,,,
2014-10-11,26.0,21.2,,0.0,,,,,,
2014-10-12,24.8,20.1,37.5,0.0,,,,,,
2014-10-13,25.9,19.5,35.9,0.0,,,12.3,,,
2014-10-14,31.0,20.6,36.8,0.0,,,,,,
2014-10-15,22.9,,,0.8,,,,,,
2014-10-16,21.1,17.3,30.1,2.3,,53.0,22.9,,,
2014-10-17,21.9,,,0.0,,,,,,
2014-10-18,23.4,14.8,32.8,0.0,,,6.7,,,
2014-10-19,21.2,12.8,28.8,0.0,,,9.0,,,
2014-10-20,21.7,17.8,30.9,0.0,,,6.8,,,
2014-10-21,21.8,15.9,30.4,0.0,,46.0,10.2,,,
2014-10-22,22.2,17.7,,0.0,,,,,,
2014-10-23,19.5,16.7,25.1,,,,,,,
2014-10-24,19.7,17.7,24.8,0.0,,,18.9,,,
2014-10-25,18.9,16.7,26.0,0.0,,,11.3,,,
2014-10-26,19.1,13.7,28.4,0.0,,,10.8,,,
2014-10-27,19.4,14.4,28.0,0.0,,,,,,
2014-10-28,19.6,13.9,26.9,0.0,,,8.1,,,
2014-10-29,18.2,12.0,28.2,0.0,,,11.3,,,
2014-10-30,18.2,16.3,24.9,0.0,,38.0,17.3,,,
2014-10-31,17.2,14.0,23.5,0.0,,,,,,
2014-11-01,16.6,13.1,22.8,0.0,,,,,,
2014-11-02,14.7,10.2,24.2,0.0,,,9.5,,,
2014-11-03,15.6,8.9,23.9,0.0,,,8.8,,,
2014-11-04,16.6,9.9,26.5,0.0,,164.0,15.3,,,
2014-11-05,18.9,8.4,25.1,0.0,,193.0,13.7,,,
2014-11-06,14.0,,,0.5,,,,,,
2014-11-07,12.7,10.9,19.0,18.3,,281.0,44.0,,,
2014-11-08,15.4,11.7,22.2,0.0,,277.0,28.8,,,
2014-11-09,15.7,10.5,,0.0,,,,,,
2014-11-10,16.9,12.7,24.3,0.0,,44.0,15.9,,,
2014-11-11,18.5,16.8,24.9,0.0,,53.0,16.7,,,
2014-11-12,16.9,17.6,22.0,0.0,,265.0,25.8,,,
2014-11-13,16.4,,,0.0,,,,,,
2014-11-14,16.2,,23.5,0.0,,,,,,
2014-11-15,17.8,10.5,,0.0,,,,,,
2014-11-16,17.2,,24.2,,,,,,,
2014-11-17,16.5,10.3,24.9,0.0,,,9.6,,,
2014-11-18,16.6,11.8,25.2,0.0,,61.0,9.3,,,
2014-11-19,17.0,9.4,25.5,0.0,,209.0,9.6,,,
2014-11-20,16.5,9.5,27.1,0.0,,,,,,
2014-11-21,16.3,9.2,25.5,0.0,,,,,,
2014-11-22,18.1,10.0,27.9,0.0,,,9.2,,,
2014-11-23,16.3,11.9,26.0,0.0,,52.0,10.8,,,
2014-11-24,16.3,11.8,24.9,0.0,,144.0,9.1,,,
2014-11-25,16.4,15.2,20.9,0.0,,,,,,
2014-11-26,17.6,14.4,23.4,0.0,,38.0,13.3,,,
2014-11-27,15.1,12.2,24.5,0.0,,,14.3,,,
2014-11-28,15.7,11.9,23.6,0.0,,,,,,
2014-11-29,23.3,16.6,28.1,0.0,,,,,,
2014-11-30,24.9,15.9,26.9,0.0,,,20.5,,,
2014-12-01,16.7,14.8,19.8,0.8,,227.0,27.3,,,
2014-12-02,16.2,11.5,18.5,0.0,,,,,,
2014-12-03,13.9,14.0,20.2,0.0,,252.0,22.1,,,
2014-12-04,12.9,11.5,20.4,0.0,,,10.8,,,
2014-12-05,14.4,8.5,21.4,0.0,,,9.8,,,
2014-12-06,11.9,,20.5,0.0,,,,,,
2014-12-07,11.0,,16.7,0.0,,,,,,
2014-12-08,11.7,10.0,18.4,0.0,,328.0,18.8,,,
2014-12-09,9.9,7.9,16.9,0.0,,286.0,12.2,,,
2014-12-10,9.7,7.6,16.3,6.4,,,,,,
2014-12-11,11.2,9.3,16.7,0.0,,,,,,
2014-12-12,11.1,5.7,19.5,0.0,,304.0,20.3,,,
2014-12-13,9.9,3.8,15.8,0.0,,,,,,
2014-12-14,10.2,3.9,16.9,0.0,,,,,,
2014-12-15,13.2,7.9,19.6,0.0,,164.0,15.4,,,
2014-12-16,10.7,5.2,17.1,0.0,,,,,,
2014-12-17,10.5,3.8,18.2,0.0,,274.0,24.6,,,
2014-12-18,11.0,5.1,17.8,0.0,,286.0,18.0,,,
2014-12-19,13.5,9.5,19.0,2.0,,340.0,14.1,,,
2014-12-20,11.4,11.8,17.5,0.0,,278.0,12.0,,,
2014-12-21,11.0,12.2,20.0,0.0,,287.0,11.1,,,
2014-12-22,10.0,5.9,17.6,0.0,,16.0,15.3,,,
2014-12-23,9.8,,18.3,0.0,,,,,,
2014-12-24,6.8,2.9,17.5,0.0,,,9.7,,,
2014-12-25,8.2,,17.1,0.0,,,,,,
2014-12-26,8.4,5.6,19.0,0.0,,,,,,
2014-12-27,11.1,6.8,18.5,0.0,,,,,,
2014-12-28,9.3,11.8,16.8,0.0,,262.0,36.0,,,
2014-12-29,7.6,,14.2,0.0,,,,,,
2014-12-30,6.6,,12.3,0.0,,,,,,
2014-12-31,4.2,2.7,11.1,0.0,,,,,,
2015-01-01,4.5,1.9,10.9,0.5,,,,,,
2015-01-02,6.0,8.8,13.6,0.0,,342.0,30.3,,,
2015-01-03,6.4,-0.2,12.8,0.0,,240.0,17.0,,,
2015-01-04,8.7,1.5,15.2,0.0,,272.0,37.5,,,
2015-01-05,10.1,4.3,19.4,0.0,,,,,,
2015-01-06,10.8,,,0.0,,,,,,
2015-01-07,8.2,8.5,17.0,0.0,,,14.0,,,
2015-01-08,7.5,2.5,19.2,0.0,,,,,,
2015-01-09,7.3,3.9,17.9,0.0,,63.0,12.4,,,
2015-01-10,9.2,1.9,18.3,0.0,,,,,,
2015-01-11,10.9,4.3,21.3,0.0,,283.0,21.4,,,
2015-01-12,9.2,5.9,19.9,0.0,,,17.9,,,
2015-01-13,9.2,9.8,14.9,0.0,,,10.9,,,
2015-01-14,10.6,6.8,14.8,0.0,,207.0,13.1,,,
2015-01-15,10.4,5.5,20.4,0.0,,,7.7,,,
2015-01-16,12.1,,21.3,0.8,,,,,,
2015-01-17,8.9,5.6,18.4,0.0,,,,,,
2015-01-18,10.0,7.8,13.8,0.0,,,13.9,,,
2015-01-19,8.2,5.2,14.9,5.3,,,11.0,,,
2015-01-20,9.4,4.5,15.7,0.0,,,,,,
2015-01-21,9.0,2.1,16.5,0.0,,,,,,
2015-01-22,8.0,,,0.0,,,,,,
2015-01-23,8.5,2.4,13.9,0.0,,280.0,35.9,,,
2015-01-24,8.9,5.1,16.1,0.0,,294.0,25.9,,,
2015-01-25,8.5,5.6,13.9,0.0,,,,,,
2015-01-26,7.1,4.6,14.2,0.0,,287.0,15.7,,,
2015-01-27,8.2,7.9,16.1,0.0,,303.0,29.3,,,
2015-01-28,8.6,10.4,16.5,0.0,,294.0,31.4,,,
2015-01-29,8.5,8.4,,0.0,,,,,,
2015-01-30,11.7,7.8,15.9,0.0,,,,,,
2015-01-31,17.8,11.3,,0.0,,,,,,
2015-02-01,13.1,8.9,,0.0,,,,,,
2015-02-02,8.2,4.8,14.9,0.0,,249.0,16.5,,,
2015-02-03,10.6,5.8,16.8,0.0,,232.0,30.4,,,
2015-02-04,13.0,6.9,18.9,0.0,,,,,,
2015-02-05,8.7,6.4,12.9,0.0,,251.0,20.6,,,
2015-02-06,6.5,1.6,12.4,0.0,,234.0,18.9,,,
2015-02-07,7.2,5.2,14.2,0.0,,,,,,
2015-02-08,7.8,5.9,17.2,0.0,,,13.4,,,
2015-02-09,4.7,,17.1,0.0,,,,,,
2015-02-10,7.9,2.5,16.1,0.0,,,,,,
2015-02-11,7.5,1.3,19.4,0.0,,,,,,
2015-02-12,9.1,4.4,20.4,0.0,,,,,,
2015-02-13,11.4,9.4,19.2,0.0,,,15.7,,,
2015-02-14,12.2,9.8,15.8,0.0,,,,,,
2015-02-15,11.7,,18.5,0.0,,,,,,
2015-02-16,9.8,5.3,18.4,0.0,,205.0,14.0,,,
2015-02-17,9.6,7.2,17.1,1.0,,,6.8,,,
2015-02-18,9.7,9.8,17.0,0.0,,,13.1,,,
2015-02-19,10.1,,17.7,0.0,,,,,,
2015-02-20,11.0,,13.3,0.0,,,,,,
2015-02-21,11.7,10.7,,5.6,,,,,,
2015-02-22,8.6,,11.4,20.6,,,,,,
2015-02-23,8.6,8.2,17.7,2.3,,,,,,
2015-02-24,10.9,6.9,18.5,0.0,,,20.2,,,
2015-02-25,10.0,8.2,16.1,0.0,,286.0,19.0,,,
2015-02-26,9.2,7.8,13.4,0.0,,285.0,29.7,,,
2015-02-27,11.2,10.7,16.8,,,274.0,20.1,,,
2015-02-28,10.2,,,4.6,,,,,,
2015-03-01,10.2,,13.0,12.7,,,,,,
2015-03-02,11.4,3.4,,0.3,,,,,,
2015-03-03,13.8,9.9,,0.0,,,,,,
2015-03-04,16.6,9.7,23.0,0.0,,,,,,
2015-03-05,12.6,11.8,16.8,0.0,,321.0,21.7,,,
2015-03-06,10.3,,15.7,,,,,,,
2015-03-07,9.5,5.8,12.8,0.0,,342.0,32.4,,,
2015-03-08,9.6,7.8,12.8,0.0,,,8.2,,,
2015-03-09,9.3,7.9,17.0,0.0,,,11.8,,,
2015-03-10,9.6,7.6,17.9,0.0,,,16.3,,,
2015-03-11,15.0,4.7,20.1,0.0,,,9.1,,,
2015-03-12,15.5,6.6,23.7,0.0,,,,,,
2015-03-13,12.2,8.4,21.1,0.0,,58.0,14.5,,,
2015-03-14,13.8,7.2,21.5,0.0,,,,,,
2015-03-15,13.6,8.8,17.8,0.0,,45.0,26.3,,,
2015-03-16,16.0,11.6,24.9,0.0,,,10.8,,,
2015-03-17,12.7,11.8,15.8,0.0,,,17.8,,,
2015-03-18,11.6,9.3,22.3,0.0,,,12.6,,,
2015-03-19,12.0,9.0,23.0,0.0,,,,,,
2015-03-20,14.5,10.5,20.9,0.0,,,,,,
2015-03-21,15.4,,19.9,0.0,,,,,,
2015-03-22,17.9,12.6,23.2,0.0,,,10.4,,,
2015-03-23,14.4,9.2,25.7,0.0,,,,,,
2015-03-24,14.2,,19.9,,,,,,,
2015-03-25,14.7,10.2,21.6,,,,,,,
